text,subject
"Graph the rate of a chemical reaction over time and explain the curve. , Can you justify this? (Ref: 23)",Maths
Photosynthesis is the process by which green plants create food using sunlight. : Describe in your own words. (Ref: 91),Science
I'm thinking of learning how to play the guitar. ; How is this calculated? (Ref: 91),English
"Graph the rate of a chemical reaction over time and explain the curve. , Discuss with examples. (Ref: 84)",Maths
Photosynthesis is the process by which green plants create food using sunlight. . Discuss with examples. (Ref: 88),Science
Graph the rate of a chemical reaction over time and explain the curve. ; Explain briefly. (Ref: 38),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ? How do we use this in real life? (Ref: 32),Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; Include real-world data. (Ref: 7),Maths
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? What is the implication? (Ref: 27),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Explain briefly. (Ref: 83),Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. ; Refer to the chart above. (Ref: 53),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Describe in your own words. (Ref: 33),History
My favorite subject in school is definitely art. ; Refer to the chart above. (Ref: 82),English
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. ; Discuss with examples. (Ref: 71),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Refer to the chart above. (Ref: 72),Maths
"I’m running late, I’ll be there in ten minutes. . Apply this to modern scenarios. (Ref: 67)",English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Why is this important? (Ref: 43),History
The human heart has four chambers and pumps blood throughout the body. ? Refer to the chart above. (Ref: 9),Science
The human heart has four chambers and pumps blood throughout the body. : What is the implication? (Ref: 3),Science
Describe the difference between potential and kinetic energy. ? Include key facts. (Ref: 67),Science
Explain the causes and effects of World War I. : Include real-world data. (Ref: 67),History
The area of a circle is given by πr^2. Calculate the area when r = 5. . How is this calculated? (Ref: 1),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Why is this important? (Ref: 81),History
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , What is the implication? (Ref: 70)",History
Graph the rate of a chemical reaction over time and explain the curve. ? Explain briefly. (Ref: 29),Maths
Explain the function of mitochondria in a cell. . Discuss with examples. (Ref: 98),Science
Explain the causes and effects of World War I. . Explain briefly. (Ref: 54),History
Do you remember where we parked the car? : Discuss with examples. (Ref: 33),English
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Refer to the chart above. (Ref: 17)",Maths
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. : Can you justify this? (Ref: 75),Science
Let’s make a grocery list so we don’t forget anything. ; Why is this important? (Ref: 2),English
Can you explain how this remote works? . What is the implication? (Ref: 81),English
The periodic table is organized by increasing atomic number. ? How is this calculated? (Ref: 66),Science
Let’s make a grocery list so we don’t forget anything. ? Include real-world data. (Ref: 7),English
Speed is calculated by dividing distance by time. ; How is this calculated? (Ref: 2),Science
Explain the causes and effects of World War I. . Can you justify this? (Ref: 100),History
"Explain the causes and effects of World War I. , What is the implication? (Ref: 57)",History
Describe the difference between potential and kinetic energy. . Include real-world data. (Ref: 45),Science
Explain the causes and effects of World War I. ? Why is this important? (Ref: 53),History
The Industrial Revolution began in the late 18th century and transformed societies. ; Describe in your own words. (Ref: 73),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ? Can you justify this? (Ref: 26),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . How do we use this in real life? (Ref: 84),History
The process of evolution explains how species change over time through natural selection. . Refer to the chart above. (Ref: 38),Science
The process of evolution explains how species change over time through natural selection. ? Discuss with examples. (Ref: 40),Science
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , How is this calculated? (Ref: 76)",Maths
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. . How do we use this in real life? (Ref: 5),Science
Photosynthesis is the process by which green plants create food using sunlight. : Include real-world data. (Ref: 76),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; How is this calculated? (Ref: 33),Maths
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ; How do we use this in real life? (Ref: 89),Science
Explain the causes and effects of World War I. ? Refer to the chart above. (Ref: 51),History
Speed is calculated by dividing distance by time. . Explain briefly. (Ref: 31),Science
"What’s the best way to get to the train station from here? , Include real-world data. (Ref: 46)",English
Let’s make a grocery list so we don’t forget anything. ? Discuss with examples. (Ref: 50),English
Graph the rate of a chemical reaction over time and explain the curve. . Why is this important? (Ref: 32),Maths
"We have to leave early to avoid the morning traffic. , Discuss with examples. (Ref: 68)",English
The Industrial Revolution began in the late 18th century and transformed societies. ? Apply this to modern scenarios. (Ref: 24),History
"The Industrial Revolution began in the late 18th century and transformed societies. , Describe in your own words. (Ref: 35)",History
Explain the causes and effects of World War I. ? Apply this to modern scenarios. (Ref: 7),History
Graph the rate of a chemical reaction over time and explain the curve. : Discuss with examples. (Ref: 49),Maths
"The process of evolution explains how species change over time through natural selection. , Discuss with examples. (Ref: 58)",Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Include real-world data. (Ref: 68),History
A linear equation is an equation between two variables that gives a straight line when plotted. . Describe in your own words. (Ref: 32),Maths
Do you remember where we parked the car? ; Apply this to modern scenarios. (Ref: 27),English
