text,subject
A linear equation is an equation between two variables that gives a straight line when plotted. : Why is this important? (Ref: 32),Maths
Punctuate the following sentence correctly: although it was raining we went outside. . Explain briefly. (Ref: 16),English
"Explain the causes and effects of World War I. , What is the implication? (Ref: 90)",History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Why is this important? (Ref: 29),History
Shakespeare’s history plays often reflect the political issues of his time. ? What is the implication? (Ref: 76),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Describe in your own words. (Ref: 71),Maths
Solve for x: 2x + 3 = 11. . Why is this important? (Ref: 66),Maths
"Water boils at 100°C under normal atmospheric pressure. Explain why this happens. , Include real-world data. (Ref: 49)",Science
Punctuate the following sentence correctly: although it was raining we went outside. . Apply this to modern scenarios. (Ref: 4),English
Punctuate the following sentence correctly: although it was raining we went outside. . Include real-world data. (Ref: 61),English
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. . Include key facts. (Ref: 25),Science
"The Industrial Revolution began in the late 18th century and transformed societies. , Apply this to modern scenarios. (Ref: 63)",History
The Industrial Revolution began in the late 18th century and transformed societies. : Include real-world data. (Ref: 42),History
The Industrial Revolution began in the late 18th century and transformed societies. ? Discuss with examples. (Ref: 9),History
The area of a circle is given by πr^2. Calculate the area when r = 5. . Describe in your own words. (Ref: 27),Maths
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Discuss with examples. (Ref: 16)",Maths
"Discuss how historical events influence literary themes, using war poetry as an example. ; Can you justify this? (Ref: 20)",English
The Industrial Revolution began in the late 18th century and transformed societies. ; How do we use this in real life? (Ref: 20),History
Shakespeare’s history plays often reflect the political issues of his time. ? How is this calculated? (Ref: 90),English
"The periodic table is organized by increasing atomic number. , Apply this to modern scenarios. (Ref: 65)",Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Explain briefly. (Ref: 94),History
The Industrial Revolution began in the late 18th century and transformed societies. : Discuss with examples. (Ref: 80),History
Use historical context to interpret the meaning of the speech in the given text. . Refer to the chart above. (Ref: 53),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . How is this calculated? (Ref: 90),History
Photosynthesis is the process by which green plants create food using sunlight. . How is this calculated? (Ref: 4),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. : How is this calculated? (Ref: 64),Maths
Explain the causes and effects of World War I. : Refer to the chart above. (Ref: 32),History
"Discuss how historical events influence literary themes, using war poetry as an example. . Include real-world data. (Ref: 77)",English
"Discuss how historical events influence literary themes, using war poetry as an example. ? What is the implication? (Ref: 31)",English
The Industrial Revolution began in the late 18th century and transformed societies. ? Discuss with examples. (Ref: 98),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Apply this to modern scenarios. (Ref: 74),History
Explain the causes and effects of World War I. ? What is the implication? (Ref: 71),History
Shakespeare’s history plays often reflect the political issues of his time. : Why is this important? (Ref: 23),English
The periodic table is organized by increasing atomic number. ; How do we use this in real life? (Ref: 80),Science
The process of evolution explains how species change over time through natural selection. ; Include key facts. (Ref: 53),Science
"The area of a circle is given by πr^2. Calculate the area when r = 5. , Include real-world data. (Ref: 80)",Maths
Atoms are the basic building blocks of matter. ? Can you justify this? (Ref: 14),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. . Can you justify this? (Ref: 62),Maths
"Water boils at 100°C under normal atmospheric pressure. Explain why this happens. , Describe in your own words. (Ref: 22)",Science
Punctuate the following sentence correctly: although it was raining we went outside. : Include key facts. (Ref: 7),English
Explain the causes and effects of World War I. ? Why is this important? (Ref: 43),History
The Industrial Revolution began in the late 18th century and transformed societies. . Refer to the chart above. (Ref: 5),History
Calculate the growth rate of bacteria in a lab experiment using exponential functions. . Apply this to modern scenarios. (Ref: 37),Maths
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. : Include real-world data. (Ref: 74),Science
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ; Why is this important? (Ref: 63),Science
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. : How do we use this in real life? (Ref: 87),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Refer to the chart above. (Ref: 27),History
Use historical context to interpret the meaning of the speech in the given text. ? What is the implication? (Ref: 40),English
Explain the causes and effects of World War I. : How do we use this in real life? (Ref: 51),History
"Solve for x: 2x + 3 = 11. , Describe in your own words. (Ref: 43)",Maths
Punctuate the following sentence correctly: although it was raining we went outside. ; Discuss with examples. (Ref: 60),English
Photosynthesis is the process by which green plants create food using sunlight. . Apply this to modern scenarios. (Ref: 89),Science
"The metaphor in this poem represents the fleeting nature of time. , How do we use this in real life? (Ref: 49)",English
Explain the causes and effects of World War I. . Refer to the chart above. (Ref: 5),History
"Shakespeare’s history plays often reflect the political issues of his time. , Can you justify this? (Ref: 14)",English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ; Why is this important? (Ref: 91),Maths
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. : Why is this important? (Ref: 83),Maths
